Unnamed: 0,Period,Province,Quantity,Year,Month,Season,BigCity,Region,DolarS,Kid,Ratio,Interest,CPI(Year),CPI(Month),SalePrice
280,201704,SAKARYA,2028,2017,4,spring,1,MA,3.6561,72680,734,0,1187,131,3.1039999999999996
281,201704,SAMSUN,5699,2017,4,spring,1,BS,3.6561,86870,662,8,1187,131,3.1039999999999996
282,201704,SİNOP,177,2017,4,spring,0,BS,3.6561,11383,549,0,1187,131,3.1039999999999996
283,201704,SİVAS,2097,2017,4,spring,0,CE,3.6561,43586,702,0,1187,131,3.1039999999999996
284,201704,SİİRT,10,2017,4,spring,0,SE,3.6561,39219,1209,0,1187,131,3.1039999999999996
285,201704,TEKİRDAĞ,1400,2017,4,spring,1,MA,3.6561,75359,749,0,1187,131,3.1039999999999996
286,201704,TOKAT,425,2017,4,spring,0,BS,3.6561,37598,624,0,1187,131,3.1039999999999996
287,201704,TRABZON,1405,2017,4,spring,1,BS,3.6561,51510,655,0,1187,131,3.1039999999999996
288,201704,UŞAK,660,2017,4,spring,0,AE,3.6561,23072,632,32,1187,131,3.1039999999999996
289,201704,VAN,590,2017,4,spring,1,EA,3.6561,135976,1228,14,1187,131,3.1039999999999996
290,201704,YALOVA,168,2017,4,spring,0,MA,3.6561,16860,671,0,1187,131,3.1039999999999996
291,201704,YOZGAT,1140,2017,4,spring,0,CE,3.6561,27932,667,0,1187,131,3.1039999999999996
292,201704,ZONGULDAK,2582,2017,4,spring,0,BS,3.6561,32828,55,18,1187,131,3.1039999999999996
293,201704,ÇANKIRI,478,2017,4,spring,0,CE,3.6561,11154,599,0,1187,131,3.1039999999999996
294,201704,ÇORUM,101,2017,4,spring,0,BS,3.6561,33922,642,26,1187,131,3.1039999999999996
295,201704,İSTANBUL,8332,2017,4,spring,1,MA,3.6561,1160092,772,24,1187,131,3.1039999999999996
296,201704,İZMİR,8651,2017,4,spring,1,AE,3.6561,275664,644,25,1187,131,3.1039999999999996
297,201704,ŞANLIURFA,585,2017,4,spring,1,SE,3.6561,297423,1498,9,1187,131,3.1039999999999996
298,201704,ŞIRNAK,349,2017,4,spring,0,SE,3.6561,65703,1306,0,1187,131,3.1039999999999996
299,201705,ADANA,3721,2017,5,spring,1,ME,3.5695,190594,86,7,1172,45,3.845
300,201705,ADIYAMAN,38,2017,5,spring,0,SE,3.5695,62631,1018,0,1172,45,3.845
301,201705,AFYON,1527,2017,5,spring,0,AE,3.5695,52997,74,0,1172,45,3.845
302,201705,AKSARAY,1375,2017,5,spring,0,CE,3.5695,33598,835,0,1172,45,3.845
303,201705,AMASYA,396,2017,5,spring,0,BS,3.5695,19738,598,0,1172,45,3.845
304,201705,ANKARA,8554,2017,5,spring,1,CE,3.5695,386902,711,29,1172,45,3.845
305,201705,ANTALYA,7041,2017,5,spring,1,ME,3.5695,174812,739,0,1172,45,3.845
306,201705,ARDAHAN,4,2017,5,spring,0,EA,3.5695,6931,714,0,1172,45,3.845
307,201705,ARTVİN,42,2017,5,spring,0,BS,3.5695,9472,57,0,1172,45,3.845
308,201705,AYDIN,3248,2017,5,spring,1,AE,3.5695,69367,642,0,1172,45,3.845
309,201705,AĞRI,845,2017,5,spring,0,EA,3.5695,68997,1287,0,1172,45,3.845
310,201705,BALIKESİR,6362,2017,5,spring,1,MA,3.5695,66540,552,100,1172,45,3.845
311,201705,BARTIN,755,2017,5,spring,0,BS,3.5695,10425,539,0,1172,45,3.845
312,201705,BATMAN,274,2017,5,spring,0,SE,3.5695,70143,1199,0,1172,45,3.845
313,201705,BAYBURT,61,2017,5,spring,0,BS,3.5695,5618,699,0,1172,45,3.845
314,201705,BOLU,1438,2017,5,spring,0,BS,3.5695,17749,585,0,1172,45,3.845
315,201705,BURDUR,1226,2017,5,spring,0,ME,3.5695,14799,559,0,1172,45,3.845
316,201705,BURSA,9655,2017,5,spring,1,MA,3.5695,217846,742,14,1172,45,3.845
317,201705,BİLECİK,1538,2017,5,spring,0,MA,3.5695,13784,622,0,1172,45,3.845
318,201705,DENİZLİ,3031,2017,5,spring,1,AE,3.5695,68666,674,0,1172,45,3.845
319,201705,DÜZCE,826,2017,5,spring,0,BS,3.5695,26556,703,0,1172,45,3.845
320,201705,DİYARBAKIR,1316,2017,5,spring,1,SE,3.5695,207199,1219,15,1172,45,3.845
321,201705,EDİRNE,943,2017,5,spring,0,MA,3.5695,20461,503,0,1172,45,3.845
322,201705,ELAZIĞ,2371,2017,5,spring,0,EA,3.5695,43776,75,0,1172,45,3.845
323,201705,ERZURUM,1278,2017,5,spring,1,EA,3.5695,68865,906,0,1172,45,3.845
324,201705,ERZİNCAN,120,2017,5,spring,0,EA,3.5695,15698,678,0,1172,45,3.845
325,201705,ESKİŞEHİR,3826,2017,5,spring,1,CE,3.5695,51910,603,47,1172,45,3.845
326,201705,GAZİANTEP,2424,2017,5,spring,1,SE,3.5695,233308,1163,13,1172,45,3.845
327,201705,GÜMÜŞHANE,48,2017,5,spring,0,BS,3.5695,10504,617,0,1172,45,3.845
328,201705,GİRESUN,309,2017,5,spring,0,BS,3.5695,23179,53,0,1172,45,3.845
329,201705,HAKKARİ,20,2017,5,spring,0,EA,3.5695,27241,988,0,1172,45,3.845
330,201705,HATAY,2360,2017,5,spring,1,ME,3.5695,151636,963,0,1172,45,3.845
331,201705,ISPARTA,449,2017,5,spring,0,ME,3.5695,26192,604,0,1172,45,3.845
332,201705,IĞDIR,371,2017,5,spring,0,EA,3.5695,21022,1079,0,1172,45,3.845
333,201705,KAHRAMANMARAŞ,419,2017,5,spring,1,ME,3.5695,107845,956,0,1172,45,3.845
334,201705,KARABÜK,1160,2017,5,spring,0,BS,3.5695,12706,52,0,1172,45,3.845
335,201705,KARAMAN,412,2017,5,spring,0,CE,3.5695,18668,757,0,1172,45,3.845
336,201705,KARS,98,2017,5,spring,0,EA,3.5695,26904,935,0,1172,45,3.845
337,201705,KASTAMONU,303,2017,5,spring,0,BS,3.5695,19634,527,0,1172,45,3.845
338,201705,KAYSERİ,2864,2017,5,spring,1,CE,3.5695,111829,812,0,1172,45,3.845
339,201705,KIRIKKALE,57,2017,5,spring,0,CE,3.5695,17154,615,0,1172,45,3.845
340,201705,KIRKLARELİ,414,2017,5,spring,0,MA,3.5695,18525,52,0,1172,45,3.845
341,201705,KIRŞEHİR,333,2017,5,spring,0,CE,3.5695,15433,658,0,1172,45,3.845
342,201705,KOCAELİ,3372,2017,5,spring,1,MA,3.5695,155543,826,62,1172,45,3.845
343,201705,KONYA,6811,2017,5,spring,1,CE,3.5695,177584,815,0,1172,45,3.845
344,201705,KÜTAHYA,2354,2017,5,spring,0,AE,3.5695,33714,589,0,1172,45,3.845
345,201705,KİLİS,506,2017,5,spring,0,SE,3.5695,13812,1013,0,1172,45,3.845
346,201705,MALATYA,1077,2017,5,spring,1,EA,3.5695,59694,759,0,1172,45,3.845
347,201705,MANİSA,6306,2017,5,spring,1,AE,3.5695,97081,687,0,1172,45,3.845
348,201705,MUĞLA,1354,2017,5,spring,1,AE,3.5695,57227,61,0,1172,45,3.845
349,201705,MUŞ,27,2017,5,spring,0,EA,3.5695,49481,1223,0,1172,45,3.845
350,201705,NEVŞEHİR,356,2017,5,spring,0,CE,3.5695,20481,701,0,1172,45,3.845
351,201705,NİĞDE,595,2017,5,spring,0,CE,3.5695,27856,79,0,1172,45,3.845
352,201705,ORDU,2840,2017,5,spring,1,BS,3.5695,45828,617,57,1172,45,3.845
353,201705,OSMANİYE,1392,2017,5,spring,0,ME,3.5695,46384,879,0,1172,45,3.845
354,201705,RİZE,188,2017,5,spring,0,BS,3.5695,20567,621,0,1172,45,3.845
355,201705,SAKARYA,2317,2017,5,spring,1,MA,3.5695,72680,734,0,1172,45,3.845
356,201705,SAMSUN,5170,2017,5,spring,1,BS,3.5695,86870,662,51,1172,45,3.845
357,201705,SİNOP,146,2017,5,spring,0,BS,3.5695,11383,549,0,1172,45,3.845
358,201705,SİVAS,2870,2017,5,spring,0,CE,3.5695,43586,702,0,1172,45,3.845
359,201705,SİİRT,16,2017,5,spring,0,SE,3.5695,39219,1209,0,1172,45,3.845
360,201705,TEKİRDAĞ,1884,2017,5,spring,1,MA,3.5695,75359,749,0,1172,45,3.845
361,201705,TOKAT,361,2017,5,spring,0,BS,3.5695,37598,624,0,1172,45,3.845
362,201705,TRABZON,1429,2017,5,spring,1,BS,3.5695,51510,655,0,1172,45,3.845
363,201705,UŞAK,396,2017,5,spring,0,AE,3.5695,23072,632,79,1172,45,3.845
364,201705,VAN,332,2017,5,spring,1,EA,3.5695,135976,1228,0,1172,45,3.845
365,201705,YALOVA,163,2017,5,spring,0,MA,3.5695,16860,671,94,1172,45,3.845
366,201705,YOZGAT,642,2017,5,spring,0,CE,3.5695,27932,667,0,1172,45,3.845
367,201705,ZONGULDAK,2123,2017,5,spring,0,BS,3.5695,32828,55,47,1172,45,3.845
368,201705,ÇANKIRI,414,2017,5,spring,0,CE,3.5695,11154,599,0,1172,45,3.845
369,201705,ÇORUM,157,2017,5,spring,0,BS,3.5695,33922,642,0,1172,45,3.845
370,201705,İSTANBUL,10969,2017,5,spring,1,MA,3.5695,1160092,772,41,1172,45,3.845
371,201705,İZMİR,9231,2017,5,spring,1,AE,3.5695,275664,644,26,1172,45,3.845
372,201705,ŞANLIURFA,599,2017,5,spring,1,SE,3.5695,297423,1498,0,1172,45,3.845
373,201705,ŞIRNAK,358,2017,5,spring,0,SE,3.5695,65703,1306,0,1172,45,3.845
374,201706,ADANA,3299,2017,6,summer,1,ME,3.5245,190594,86,0,109,-27,3.92
375,201706,ADIYAMAN,67,2017,6,summer,0,SE,3.5245,62631,1018,0,109,-27,3.92
376,201706,AFYON,974,2017,6,summer,0,AE,3.5245,52997,74,0,109,-27,3.92
377,201706,AKSARAY,1020,2017,6,summer,0,CE,3.5245,33598,835,84,109,-27,3.92
378,201706,AMASYA,491,2017,6,summer,0,BS,3.5245,19738,598,0,109,-27,3.92
379,201706,ANKARA,4836,2017,6,summer,1,CE,3.5245,386902,711,11,109,-27,3.92
380,201706,ANTALYA,5205,2017,6,summer,1,ME,3.5245,174812,739,12,109,-27,3.92
381,201706,ARDAHAN,14,2017,6,summer,0,EA,3.5245,6931,714,0,109,-27,3.92
382,201706,ARTVİN,31,2017,6,summer,0,BS,3.5245,9472,57,0,109,-27,3.92
383,201706,AYDIN,2773,2017,6,summer,1,AE,3.5245,69367,642,0,109,-27,3.92
384,201706,AĞRI,716,2017,6,summer,0,EA,3.5245,68997,1287,0,109,-27,3.92
385,201706,BALIKESİR,5506,2017,6,summer,1,MA,3.5245,66540,552,21,109,-27,3.92
386,201706,BARTIN,492,2017,6,summer,0,BS,3.5245,10425,539,0,109,-27,3.92
387,201706,BATMAN,31,2017,6,summer,0,SE,3.5245,70143,1199,0,109,-27,3.92
388,201706,BAYBURT,77,2017,6,summer,0,BS,3.5245,5618,699,0,109,-27,3.92
389,201706,BOLU,952,2017,6,summer,0,BS,3.5245,17749,585,0,109,-27,3.92
390,201706,BURDUR,619,2017,6,summer,0,ME,3.5245,14799,559,0,109,-27,3.92
391,201706,BURSA,4367,2017,6,summer,1,MA,3.5245,217846,742,24,109,-27,3.92
392,201706,BİLECİK,758,2017,6,summer,0,MA,3.5245,13784,622,0,109,-27,3.92
393,201706,DENİZLİ,2501,2017,6,summer,1,AE,3.5245,68666,674,0,109,-27,3.92
394,201706,DÜZCE,690,2017,6,summer,0,BS,3.5245,26556,703,0,109,-27,3.92
395,201706,DİYARBAKIR,784,2017,6,summer,1,SE,3.5245,207199,1219,0,109,-27,3.92
396,201706,EDİRNE,929,2017,6,summer,0,MA,3.5245,20461,503,0,109,-27,3.92
397,201706,ELAZIĞ,1226,2017,6,summer,0,EA,3.5245,43776,75,0,109,-27,3.92
398,201706,ERZURUM,949,2017,6,summer,1,EA,3.5245,68865,906,0,109,-27,3.92
399,201706,ERZİNCAN,48,2017,6,summer,0,EA,3.5245,15698,678,0,109,-27,3.92
400,201706,ESKİŞEHİR,4141,2017,6,summer,1,CE,3.5245,51910,603,0,109,-27,3.92
401,201706,GAZİANTEP,1150,2017,6,summer,1,SE,3.5245,233308,1163,0,109,-27,3.92
402,201706,GÜMÜŞHANE,36,2017,6,summer,0,BS,3.5245,10504,617,0,109,-27,3.92
403,201706,GİRESUN,261,2017,6,summer,0,BS,3.5245,23179,53,0,109,-27,3.92
404,201706,HAKKARİ,23,2017,6,summer,0,EA,3.5245,27241,988,0,109,-27,3.92
405,201706,HATAY,2013,2017,6,summer,1,ME,3.5245,151636,963,0,109,-27,3.92
406,201706,ISPARTA,606,2017,6,summer,0,ME,3.5245,26192,604,55,109,-27,3.92
407,201706,IĞDIR,426,2017,6,summer,0,EA,3.5245,21022,1079,0,109,-27,3.92
408,201706,KAHRAMANMARAŞ,451,2017,6,summer,1,ME,3.5245,107845,956,100,109,-27,3.92
409,201706,KARABÜK,889,2017,6,summer,0,BS,3.5245,12706,52,0,109,-27,3.92
410,201706,KARAMAN,489,2017,6,summer,0,CE,3.5245,18668,757,0,109,-27,3.92
411,201706,KARS,25,2017,6,summer,0,EA,3.5245,26904,935,0,109,-27,3.92
412,201706,KASTAMONU,507,2017,6,summer,0,BS,3.5245,19634,527,0,109,-27,3.92
413,201706,KAYSERİ,2258,2017,6,summer,1,CE,3.5245,111829,812,36,109,-27,3.92
414,201706,KIRIKKALE,135,2017,6,summer,0,CE,3.5245,17154,615,0,109,-27,3.92
415,201706,KIRKLARELİ,219,2017,6,summer,0,MA,3.5245,18525,52,0,109,-27,3.92
416,201706,KIRŞEHİR,295,2017,6,summer,0,CE,3.5245,15433,658,0,109,-27,3.92
417,201706,KOCAELİ,2325,2017,6,summer,1,MA,3.5245,155543,826,44,109,-27,3.92
418,201706,KONYA,2803,2017,6,summer,1,CE,3.5245,177584,815,0,109,-27,3.92
419,201706,KÜTAHYA,1416,2017,6,summer,0,AE,3.5245,33714,589,53,109,-27,3.92
420,201706,KİLİS,167,2017,6,summer,0,SE,3.5245,13812,1013,0,109,-27,3.92
421,201706,MALATYA,878,2017,6,summer,1,EA,3.5245,59694,759,0,109,-27,3.92
422,201706,MANİSA,5998,2017,6,summer,1,AE,3.5245,97081,687,21,109,-27,3.92
423,201706,MUĞLA,1077,2017,6,summer,1,AE,3.5245,57227,61,0,109,-27,3.92
424,201706,MUŞ,31,2017,6,summer,0,EA,3.5245,49481,1223,0,109,-27,3.92
425,201706,NEVŞEHİR,176,2017,6,summer,0,CE,3.5245,20481,701,0,109,-27,3.92
426,201706,NİĞDE,329,2017,6,summer,0,CE,3.5245,27856,79,0,109,-27,3.92
427,201706,ORDU,2058,2017,6,summer,1,BS,3.5245,45828,617,51,109,-27,3.92
428,201706,OSMANİYE,734,2017,6,summer,0,ME,3.5245,46384,879,0,109,-27,3.92
429,201706,RİZE,149,2017,6,summer,0,BS,3.5245,20567,621,0,109,-27,3.92
430,201706,SAKARYA,1627,2017,6,summer,1,MA,3.5245,72680,734,0,109,-27,3.92
431,201706,SAMSUN,3867,2017,6,summer,1,BS,3.5245,86870,662,0,109,-27,3.92
432,201706,SİNOP,197,2017,6,summer,0,BS,3.5245,11383,549,0,109,-27,3.92
433,201706,SİVAS,1322,2017,6,summer,0,CE,3.5245,43586,702,0,109,-27,3.92
434,201706,SİİRT,19,2017,6,summer,0,SE,3.5245,39219,1209,0,109,-27,3.92
435,201706,TEKİRDAĞ,1043,2017,6,summer,1,MA,3.5245,75359,749,27,109,-27,3.92
436,201706,TOKAT,441,2017,6,summer,0,BS,3.5245,37598,624,0,109,-27,3.92
437,201706,TRABZON,1185,2017,6,summer,1,BS,3.5245,51510,655,0,109,-27,3.92
438,201706,UŞAK,300,2017,6,summer,0,AE,3.5245,23072,632,0,109,-27,3.92
439,201706,VAN,136,2017,6,summer,1,EA,3.5245,135976,1228,0,109,-27,3.92
440,201706,YALOVA,151,2017,6,summer,0,MA,3.5245,16860,671,77,109,-27,3.92
441,201706,YOZGAT,938,2017,6,summer,0,CE,3.5245,27932,667,0,109,-27,3.92
442,201706,ZONGULDAK,1786,2017,6,summer,0,BS,3.5245,32828,55,0,109,-27,3.92
443,201706,ÇANKIRI,623,2017,6,summer,0,CE,3.5245,11154,599,0,109,-27,3.92
444,201706,ÇORUM,233,2017,6,summer,0,BS,3.5245,33922,642,0,109,-27,3.92
445,201706,İSTANBUL,8062,2017,6,summer,1,MA,3.5245,1160092,772,31,109,-27,3.92
446,201706,İZMİR,8165,2017,6,summer,1,AE,3.5245,275664,644,11,109,-27,3.92
447,201706,ŞANLIURFA,272,2017,6,summer,1,SE,3.5245,297423,1498,22,109,-27,3.92
448,201706,ŞIRNAK,194,2017,6,summer,0,SE,3.5245,65703,1306,0,109,-27,3.92
449,201707,ADANA,3986,2017,7,summer,1,ME,3.5666,190594,86,0,979,15,3.978
450,201707,ADIYAMAN,55,2017,7,summer,0,SE,3.5666,62631,1018,0,979,15,3.978
451,201707,AFYON,1151,2017,7,summer,0,AE,3.5666,52997,74,20,979,15,3.978
452,201707,AKSARAY,1604,2017,7,summer,0,CE,3.5666,33598,835,0,979,15,3.978
453,201707,AMASYA,395,2017,7,summer,0,BS,3.5666,19738,598,0,979,15,3.978
454,201707,ANKARA,4805,2017,7,summer,1,CE,3.5666,386902,711,6,979,15,3.978
455,201707,ANTALYA,6666,2017,7,summer,1,ME,3.5666,174812,739,7,979,15,3.978
456,201707,ARDAHAN,49,2017,7,summer,0,EA,3.5666,6931,714,0,979,15,3.978
457,201707,ARTVİN,40,2017,7,summer,0,BS,3.5666,9472,57,0,979,15,3.978
458,201707,AYDIN,3126,2017,7,summer,1,AE,3.5666,69367,642,0,979,15,3.978
459,201707,AĞRI,1210,2017,7,summer,0,EA,3.5666,68997,1287,0,979,15,3.978
460,201707,BALIKESİR,3727,2017,7,summer,1,MA,3.5666,66540,552,0,979,15,3.978
461,201707,BARTIN,352,2017,7,summer,0,BS,3.5666,10425,539,0,979,15,3.978
462,201707,BATMAN,112,2017,7,summer,0,SE,3.5666,70143,1199,0,979,15,3.978
463,201707,BAYBURT,116,2017,7,summer,0,BS,3.5666,5618,699,0,979,15,3.978
464,201707,BOLU,1268,2017,7,summer,0,BS,3.5666,17749,585,0,979,15,3.978
465,201707,BURDUR,654,2017,7,summer,0,ME,3.5666,14799,559,0,979,15,3.978
466,201707,BURSA,4465,2017,7,summer,1,MA,3.5666,217846,742,7,979,15,3.978
467,201707,BİLECİK,1006,2017,7,summer,0,MA,3.5666,13784,622,100,979,15,3.978
468,201707,DENİZLİ,2822,2017,7,summer,1,AE,3.5666,68666,674,10,979,15,3.978
469,201707,DÜZCE,530,2017,7,summer,0,BS,3.5666,26556,703,0,979,15,3.978
470,201707,DİYARBAKIR,1213,2017,7,summer,1,SE,3.5666,207199,1219,0,979,15,3.978
471,201707,EDİRNE,809,2017,7,summer,0,MA,3.5666,20461,503,77,979,15,3.978
472,201707,ELAZIĞ,1998,2017,7,summer,0,EA,3.5666,43776,75,0,979,15,3.978
473,201707,ERZURUM,4052,2017,7,summer,1,EA,3.5666,68865,906,14,979,15,3.978
474,201707,ERZİNCAN,84,2017,7,summer,0,EA,3.5666,15698,678,0,979,15,3.978
475,201707,ESKİŞEHİR,2912,2017,7,summer,1,CE,3.5666,51910,603,9,979,15,3.978
476,201707,GAZİANTEP,1861,2017,7,summer,1,SE,3.5666,233308,1163,5,979,15,3.978
477,201707,GÜMÜŞHANE,51,2017,7,summer,0,BS,3.5666,10504,617,0,979,15,3.978
478,201707,GİRESUN,397,2017,7,summer,0,BS,3.5666,23179,53,0,979,15,3.978
479,201707,HAKKARİ,95,2017,7,summer,0,EA,3.5666,27241,988,0,979,15,3.978
480,201707,HATAY,1918,2017,7,summer,1,ME,3.5666,151636,963,0,979,15,3.978
481,201707,ISPARTA,545,2017,7,summer,0,ME,3.5666,26192,604,0,979,15,3.978
482,201707,IĞDIR,693,2017,7,summer,0,EA,3.5666,21022,1079,0,979,15,3.978
483,201707,KAHRAMANMARAŞ,698,2017,7,summer,1,ME,3.5666,107845,956,14,979,15,3.978
484,201707,KARABÜK,1315,2017,7,summer,0,BS,3.5666,12706,52,0,979,15,3.978
485,201707,KARAMAN,513,2017,7,summer,0,CE,3.5666,18668,757,0,979,15,3.978
486,201707,KARS,37,2017,7,summer,0,EA,3.5666,26904,935,0,979,15,3.978
487,201707,KASTAMONU,445,2017,7,summer,0,BS,3.5666,19634,527,0,979,15,3.978
488,201707,KAYSERİ,2440,2017,7,summer,1,CE,3.5666,111829,812,0,979,15,3.978
489,201707,KIRIKKALE,463,2017,7,summer,0,CE,3.5666,17154,615,0,979,15,3.978
490,201707,KIRKLARELİ,292,2017,7,summer,0,MA,3.5666,18525,52,0,979,15,3.978
491,201707,KIRŞEHİR,365,2017,7,summer,0,CE,3.5666,15433,658,0,979,15,3.978
492,201707,KOCAELİ,2559,2017,7,summer,1,MA,3.5666,155543,826,14,979,15,3.978
493,201707,KONYA,3182,2017,7,summer,1,CE,3.5666,177584,815,0,979,15,3.978
494,201707,KÜTAHYA,1244,2017,7,summer,0,AE,3.5666,33714,589,0,979,15,3.978
495,201707,KİLİS,986,2017,7,summer,0,SE,3.5666,13812,1013,0,979,15,3.978
496,201707,MALATYA,877,2017,7,summer,1,EA,3.5666,59694,759,0,979,15,3.978
497,201707,MANİSA,4154,2017,7,summer,1,AE,3.5666,97081,687,0,979,15,3.978
498,201707,MUĞLA,1092,2017,7,summer,1,AE,3.5666,57227,61,0,979,15,3.978
499,201707,MUŞ,38,2017,7,summer,0,EA,3.5666,49481,1223,0,979,15,3.978
500,201707,NEVŞEHİR,349,2017,7,summer,0,CE,3.5666,20481,701,0,979,15,3.978
501,201707,NİĞDE,988,2017,7,summer,0,CE,3.5666,27856,79,0,979,15,3.978
502,201707,ORDU,2105,2017,7,summer,1,BS,3.5666,45828,617,0,979,15,3.978
503,201707,OSMANİYE,1090,2017,7,summer,0,ME,3.5666,46384,879,0,979,15,3.978
504,201707,RİZE,102,2017,7,summer,0,BS,3.5666,20567,621,0,979,15,3.978
505,201707,SAKARYA,1797,2017,7,summer,1,MA,3.5666,72680,734,20,979,15,3.978
506,201707,SAMSUN,3529,2017,7,summer,1,BS,3.5666,86870,662,0,979,15,3.978
507,201707,SİNOP,422,2017,7,summer,0,BS,3.5666,11383,549,0,979,15,3.978
508,201707,SİVAS,1831,2017,7,summer,0,CE,3.5666,43586,702,0,979,15,3.978
509,201707,SİİRT,25,2017,7,summer,0,SE,3.5666,39219,1209,0,979,15,3.978
510,201707,TEKİRDAĞ,1397,2017,7,summer,1,MA,3.5666,75359,749,11,979,15,3.978
511,201707,TOKAT,455,2017,7,summer,0,BS,3.5666,37598,624,0,979,15,3.978
512,201707,TRABZON,1290,2017,7,summer,1,BS,3.5666,51510,655,0,979,15,3.978
513,201707,UŞAK,487,2017,7,summer,0,AE,3.5666,23072,632,0,979,15,3.978
514,201707,VAN,211,2017,7,summer,1,EA,3.5666,135976,1228,0,979,15,3.978
515,201707,YALOVA,167,2017,7,summer,0,MA,3.5666,16860,671,30,979,15,3.978
516,201707,YOZGAT,1143,2017,7,summer,0,CE,3.5666,27932,667,0,979,15,3.978
517,201707,ZONGULDAK,1858,2017,7,summer,0,BS,3.5666,32828,55,0,979,15,3.978
518,201707,ÇANKIRI,338,2017,7,summer,0,CE,3.5666,11154,599,0,979,15,3.978
519,201707,ÇORUM,562,2017,7,summer,0,BS,3.5666,33922,642,0,979,15,3.978
520,201707,İSTANBUL,7256,2017,7,summer,1,MA,3.5666,1160092,772,16,979,15,3.978
521,201707,İZMİR,7433,2017,7,summer,1,AE,3.5666,275664,644,11,979,15,3.978
522,201707,ŞANLIURFA,443,2017,7,summer,1,SE,3.5666,297423,1498,0,979,15,3.978
523,201707,ŞIRNAK,352,2017,7,summer,0,SE,3.5666,65703,1306,0,979,15,3.978
524,201708,ADANA,4563,2017,8,summer,1,ME,3.5183,190594,86,8,1068,52,3.7710000000000004
525,201708,ADIYAMAN,46,2017,8,summer,0,SE,3.5183,62631,1018,52,1068,52,3.7710000000000004
526,201708,AFYON,1366,2017,8,summer,0,AE,3.5183,52997,74,64,1068,52,3.7710000000000004
527,201708,AKSARAY,1179,2017,8,summer,0,CE,3.5183,33598,835,0,1068,52,3.7710000000000004
528,201708,AMASYA,454,2017,8,summer,0,BS,3.5183,19738,598,0,1068,52,3.7710000000000004
529,201708,ANKARA,5600,2017,8,summer,1,CE,3.5183,386902,711,12,1068,52,3.7710000000000004
530,201708,ANTALYA,6594,2017,8,summer,1,ME,3.5183,174812,739,4,1068,52,3.7710000000000004
531,201708,ARDAHAN,9,2017,8,summer,0,EA,3.5183,6931,714,0,1068,52,3.7710000000000004
532,201708,ARTVİN,35,2017,8,summer,0,BS,3.5183,9472,57,0,1068,52,3.7710000000000004
533,201708,AYDIN,2821,2017,8,summer,1,AE,3.5183,69367,642,15,1068,52,3.7710000000000004
534,201708,AĞRI,1137,2017,8,summer,0,EA,3.5183,68997,1287,0,1068,52,3.7710000000000004
535,201708,BALIKESİR,5609,2017,8,summer,1,MA,3.5183,66540,552,13,1068,52,3.7710000000000004
536,201708,BARTIN,581,2017,8,summer,0,BS,3.5183,10425,539,0,1068,52,3.7710000000000004
537,201708,BATMAN,115,2017,8,summer,0,SE,3.5183,70143,1199,0,1068,52,3.7710000000000004
538,201708,BAYBURT,149,2017,8,summer,0,BS,3.5183,5618,699,0,1068,52,3.7710000000000004
539,201708,BOLU,1726,2017,8,summer,0,BS,3.5183,17749,585,0,1068,52,3.7710000000000004
540,201708,BURDUR,925,2017,8,summer,0,ME,3.5183,14799,559,0,1068,52,3.7710000000000004
541,201708,BURSA,5510,2017,8,summer,1,MA,3.5183,217846,742,8,1068,52,3.7710000000000004
542,201708,BİLECİK,629,2017,8,summer,0,MA,3.5183,13784,622,83,1068,52,3.7710000000000004
543,201708,DENİZLİ,2603,2017,8,summer,1,AE,3.5183,68666,674,16,1068,52,3.7710000000000004
544,201708,DÜZCE,990,2017,8,summer,0,BS,3.5183,26556,703,0,1068,52,3.7710000000000004
545,201708,DİYARBAKIR,997,2017,8,summer,1,SE,3.5183,207199,1219,9,1068,52,3.7710000000000004
546,201708,EDİRNE,1297,2017,8,summer,0,MA,3.5183,20461,503,84,1068,52,3.7710000000000004
547,201708,ELAZIĞ,2399,2017,8,summer,0,EA,3.5183,43776,75,0,1068,52,3.7710000000000004
548,201708,ERZURUM,1329,2017,8,summer,1,EA,3.5183,68865,906,0,1068,52,3.7710000000000004
549,201708,ERZİNCAN,87,2017,8,summer,0,EA,3.5183,15698,678,0,1068,52,3.7710000000000004
550,201708,ESKİŞEHİR,4063,2017,8,summer,1,CE,3.5183,51910,603,47,1068,52,3.7710000000000004
551,201708,GAZİANTEP,1738,2017,8,summer,1,SE,3.5183,233308,1163,9,1068,52,3.7710000000000004
552,201708,GÜMÜŞHANE,50,2017,8,summer,0,BS,3.5183,10504,617,0,1068,52,3.7710000000000004
553,201708,GİRESUN,1038,2017,8,summer,0,BS,3.5183,23179,53,0,1068,52,3.7710000000000004
554,201708,HAKKARİ,79,2017,8,summer,0,EA,3.5183,27241,988,0,1068,52,3.7710000000000004
555,201708,HATAY,1903,2017,8,summer,1,ME,3.5183,151636,963,0,1068,52,3.7710000000000004
556,201708,ISPARTA,625,2017,8,summer,0,ME,3.5183,26192,604,0,1068,52,3.7710000000000004
557,201708,IĞDIR,500,2017,8,summer,0,EA,3.5183,21022,1079,0,1068,52,3.7710000000000004
558,201708,KAHRAMANMARAŞ,505,2017,8,summer,1,ME,3.5183,107845,956,0,1068,52,3.7710000000000004
559,201708,KARABÜK,3119,2017,8,summer,0,BS,3.5183,12706,52,0,1068,52,3.7710000000000004
